kode,nama,link_profil,alamat,kabupaten,kota,provinsi
40500760.0,SMAN 1 PAGUAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBD468B8-D730-4E50-8C30-52D191DA9148,JL. TRANS SULAWESI BUHU JAYA Kec. Paguat Kab. Pohuwato Prov. Gorontalo,Kab. Pohuwato,,Gorontalo
20305010.0,SMA NEGERI 1 KEBUMEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/031F665D-920F-49FF-BF9E-52D1F927ACCE,JL. MAYJEN SUTOYO 7 Bumirejo Kec. Kebumen Kab. Kebumen Prov. Jawa Tengah,Kab. Kebumen,,Jawa Tengah
69775579.0,SMAN 1 TULUNGAGUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA328EA1-6DC7-4F98-ADC0-52D2CE3C19CD,JL. FATAHILLAH Panggungrejo Kec. Tulungagung Kab. Tulungagung Prov. Jawa Timur,Kab. Tulungagung,,Jawa Timur
10210796.0,SMAS AMIR HAMZAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4178D861-2BEA-4F9C-9B06-52D63AA2043B,JL. MERANTI NO. 1 S E K I P Kec. Medan Petisah Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
69754069.0,SMAS GARUDA BATUROTOK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20231FEF-D09A-4F1E-B904-52D77B21497F,Jalan Garuda No.1 Baturotok Kec. Batulanteh Kab. Sumbawa Prov. Nusa Tenggara Barat,Kab. Sumbawa,,Nusa Tenggara Barat
20549023.0,SMAS MUHAMMADIYAH 4,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48B0E344-9175-450E-830F-52DF355E9B67,JL. KH. AHMAD DAHLAN  41 KELURAHAN JETIS Jetis Kec. Lamongan Kab. Lamongan Prov. Jawa Timur,Kab. Lamongan,,Jawa Timur
10805984.0,SMAS MUHAMMADIYAH 1 PEKALONGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E689DC2-F40E-4362-A4D0-52E4C5AA903D,JL. AH NASUTION NO.40 PEKALONGAN KEC. PE... Pekalongan Kec. Pekalongan Kab. Lampung Timur Prov. Lampung,Kab. Lampung Timur,,Lampung
20218351.0,SMAN 1 TAMBUN SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDC5EC1D-52A9-4412-9B82-52E5EB12E7AB,JL. KEBON KELAPA NO 02 TAMBUN SELATAN Tambun Kec. Tambun Selatan Kab. Bekasi Prov. Jawa Barat,Kab. Bekasi,,Jawa Barat
10505205.0,SMAN 2 SAROLANGUN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD92FE59-3D72-495D-989F-52E929D6F7E2,JL. BUDI UTOMO Pasar Singkut Kec. Singkut Kab. Sarolangun Prov. Jambi,Kab. Sarolangun,,Jambi
20324391.0,SMAS MUHAMMADIYAH 2 PEMALANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E60365E2-C7CE-42ED-A2B7-52F6E720FED5,JL. DR. CIPTO MANGUNKUSUMO NO. 8 Bojongbata Kec. Pemalang Kab. Pemalang Prov. Jawa Tengah,Kab. Pemalang,,Jawa Tengah
20232410.0,SMAS YAPISA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C2F4D8F-0C35-48FF-BC51-52F8286515D4,JL. KH. RAFEI NO. 11 DS. NAGRAK Nagrak Kec. Gunungputri Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
30109718.0,SMAN 2 SUNGAI KAKAP,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84433F2A-FD2D-4E03-B859-52F889452067,JL. Daeng Hasyim JERUJU BESAR Kec. Sungai Kakap Kab. Kubu Raya Prov. Kalimantan Barat,Kab. Kubu Raya,,Kalimantan Barat
20533618.0,SMA ISLAM NUSANTARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07E4D14E-E0AF-417C-824F-52FAB8BE6C5F,JL. Mayjen Haryono XXI/30 Dinoyo Kec. Lowokwaru Kota Malang Prov. Jawa Timur,,Kota Malang,Jawa Timur
69980503.0,SMAN 24 BATAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6218F350-A7CE-412A-B4EF-52FC117FFB42,Jl. KH. Ahmad Dahlan Tanjung Riau Kec. Sekupang Kota Batam Prov. Kepulauan Riau,,Kota Batam,Kepulauan Riau
50308366.0,SMAS MUHAMMADIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E87C1C8-7F37-43D2-8ED8-52FE837C2977,TERANG Golo Sepang Kec. Boleng Kab. Manggarai Barat Prov. Nusa Tenggara Timur,Kab. Manggarai Barat,,Nusa Tenggara Timur
69880251.0,SMA NEGERI 10 GORONTALO UTARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19D8A7A7-EAD0-45DE-87A6-53018F8104F2,Jl. Trans Sulawesi Biau Kec. Biau Kab. Gorontalo Utara Prov. Gorontalo,Kab. Gorontalo Utara,,Gorontalo
69872006.0,SMA ISLAM TERPADU MEKARMUKTI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FBBFBF7-93F5-4615-9595-53038E67B3AB,KP. CIPEER RT 02 RW 01 Mekarmukti Kec. Mekarmukti Kab. Garut Prov. Jawa Barat,Kab. Garut,,Jawa Barat
20403147.0,SMAS MUHAMMADIYAH 5 YOGYAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FAA494-4B04-4FBD-A02E-5304722D831F,PURWODININGRATAN  NG. I 902 A YOGYAKARTA Ngampilan Kec. Ngampilan Kota Yogyakarta Prov. D.I. Yogyakarta,,Kota Yogyakarta,D.I. Yogyakarta
69950289.0,SMA PLUS DAMAR BANGSA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF69EB30-A87D-45B7-8721-53051E06A28C,Jl. Palasari KM. 2 RT.03/1 Palasari Hilir Kec. Parungkuda Kab. Sukabumi Prov. Jawa Barat,Kab. Sukabumi,,Jawa Barat
69947303.0,SMA Negeri 3 Kluet Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE931038-BDC2-4A4D-A451-53101059D23F,Gampong Lawe Sawah Lawe Sawah Kec. Kluet Timur Kab. Aceh Selatan Prov. Aceh,Kab. Aceh Selatan,,Aceh
50103361.0,SMA Negeri 3 Amlapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/123BA8C2-5BB0-45B2-B1AC-5312D0E898A9,DESA SERAYA KEC. KARANGASEM Seraya Kec. Karangasem Kab. Karangasem Prov. Bali,Kab. Karangasem,,Bali
20538395.0,SMA NEGERI 1 PRAMBON NGANJUK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB716960-4087-46FC-A853-5313FE02E43F,JL. A. YANI 1 SUGIHWARAS PRAMBON Sugihwaras Kec. Prambon Kab. Nganjuk Prov. Jawa Timur,Kab. Nganjuk,,Jawa Timur
10212010.0,SMAN 4 TANJUNGBALAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D438F1BD-FDC8-4679-A4B8-531BDA8298C7,JL. HIU Pematang Pasir Kec. Teluk Nibung Kota Tanjung Balai Prov. Sumatera Utara,,Kota Tanjung Balai,Sumatera Utara
20102573.0,SMAN 60 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53D1BBFD-7671-427E-90CA-531C8440A329,JL. KEMANG TIMUR I NO. 6 Bangka Kec. Mampang Prapatan Kota Adm. Jakarta Selatan Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Selatan,D.K.I. Jakarta
30200287.0,SMAN 1 KAPUAS BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/618A8659-91FB-4007-B725-5326AD694E3C,JL. PEMUDA KM. 1 MANDOMAI KEC.KAPUAS BAR... Mandomai Kec. Kapuas Barat Kab. Kapuas Prov. Kalimantan Tengah,Kab. Kapuas,,Kalimantan Tengah
10307312.0,SMAN 4 PARIAMAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF9ED1FB-1399-4957-ABA5-532ACB7E8FBD,JL. SITI MANGGOPOH Naras Hilir Kec. Pariaman Utara Kota Pariaman Prov. Sumatera Barat,,Kota Pariaman,Sumatera Barat
10218968.0,SMAS TAMAN SISWA LUBUK PAKAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1C35202-7C17-4A42-8C10-53303DE73AD4,JL. KARTINI NO.1 LUBUK PAKAM Lubuk Pakam Tiga Kec. Lubuk Pakam Kab. Deli Serdang Prov. Sumatera Utara,Kab. Deli Serdang,,Sumatera Utara
